id	data.SRR941816.bam	data.SRR941817.bam	data.SRR941818.bam	data.SRR941819.bam
gene-YBL015W	3427.85921310831	2206.28830619377	263.846105213618	159.492030484111
gene-tI(AAU)B	0	0	0	0
gene-tG(GCC)B	0	0	0	0
gene-YBL014C	86.9946564019225	88.5305375783006	505.440129264641	503.343128463297
gene-YBL013W	13.487543628205	12.3406203897025	12.7154749500539	13.719744557773
gene-YBL011W	132.177927556409	140.57576270009	441.862754514372	402.160012349721
gene-YBL010C	24.9519557121793	78.3361120389812	60.3985060127558	72.8861429631691
gene-YBL009W	60.6939463269227	152.916383089792	114.439274550485	112.330408566767
gene-YBL008W-A	0.674377181410252	1.07309742519152	3.17886873751346	0
gene-YBL008W	33.7188590705126	37.5584098817033	98.5449308629174	108.900472427323
gene-YBL007C	1269.17785541409	1033.39282045944	362.391036076535	373.863039199315
gene-YBL006C	283.912793373716	324.611971120436	289.277055113725	286.399667643512
gene-YBL005W	123.411024198076	101.944255393195	155.76456813816	152.632158205225
gene-YBL005W-A	0	0	0	0
gene-YBL005W-B	5.39501745128202	2.68274356297881	3.17886873751346	2.57245210458244
gene-tS(AGA)B	0	0	0	0
gene-YBL004W	190.174365157691	174.914880306218	1459.10075051868	1258.78656317567
gene-YBL003C	71.4839812294867	1685.83605497588	57.2196372752424	1540.89881064488
gene-YBL002W	51.2526657871791	1088.1207891442	216.163074150916	1847.02061109019
gene-YBL001C	1409.44830914743	941.106441892966	155.76456813816	136.339961542869
gene-YBR001C	376.976844408331	240.373823242901	200.268730463348	207.511136436317
gene-YBR002C	62.0427006897432	53.6548712595761	464.114835676966	573.656819321884
gene-YBR003W	49.9039114243586	105.700096381365	63.5773747502693	74.6011110328907
gene-YBR004C	761.371837812174	342.854627348692	327.423479963887	281.254763434347
gene-YBR005W	806.555108966661	493.624815588101	238.41515531351	243.525465900471
gene-YBR006W	559.058683389099	438.896846903333	69.9351122252962	71.1711748934475
gene-YBR007C	45.1832711544869	62.2396506611083	171.658911825727	154.347126274946
gene-YBR008C	168.594295352563	152.916383089792	200.268730463348	158.63454644925
gene-YBR009C	280.540907466665	2362.96053027173	406.895198401723	2171.14957626758
gene-YBR010W	560.407437751919	3078.71651287448	2473.15987778548	4089.34136225122
gene-YBR011C	2242.9785053705	3517.61335977781	2479.5176152605	2856.27932012137
gene-YBR012W-A	0	0	0	0
gene-YBR012W-B	4.72064026987176	1.60964613778728	3.17886873751346	2.57245210458244
gene-YBR013C	16.8594295352563	9.65787682672371	73.1139809628097	48.8765899870663
gene-tT(AGU)B	0	0	0	0
gene-YBR014C	235.357636312178	262.908869171923	511.797866739668	477.618607417473
gene-YBR015C	395.185028306408	502.209594989633	788.359446903339	680.842323679486
gene-YBR016W	1197.0194970032	790.336253653557	279.740448901185	295.831992026981
gene-YBR017C	310.213503448716	341.244981210904	1020.41686474182	938.08753413773
gene-YBR018C	16.185052353846	8.58477940153218	3.17886873751346	6.85987227888651
gene-YBR019C	66.763340959615	41.8507995824694	34.9675561126481	29.1544571852676
gene-YBR020W	53.9501745128202	26.8274356297881	130.333618238052	129.480089263983
gene-YBR021W	89.0177879461533	43.4604457202567	1554.46681264408	1472.30008785602
gene-YBR022W	66.0889637782047	79.9457581767685	130.333618238052	114.045376636488
gene-YBR023C	121.387892653845	106.236645093961	543.586554114802	434.744405674432
gene-YBR024W	189.499987976281	277.932233124604	92.1871933878905	70.3136908585867
gene-YBR025C	4124.4908415051	3590.04743597824	4978.10844294609	4871.36680204428
gene-YBR026C	8386.55462801789	4186.68960438473	553.123160327343	330.988837456274
gene-YBR027C	43.1601396102561	12.3406203897025	28.6098186376212	10.2898084183298
gene-YBR028C	22.2544469865383	32.1929227557457	505.440129264641	407.304916558886
gene-YBR029C	789.021302249995	754.924038622236	648.489222452747	576.229271426466
gene-YBR030W	99.133445667307	122.869655184429	381.464248501616	343.851097979186
gene-YBR031W	617.729498171791	1362.83372999323	3277.41366837638	3213.85016265833
gene-YBR032W	4.72064026987176	3.75584098817033	6.35773747502693	19.7221328017987
gene-YBR033W	82.2740161320507	137.893019137111	76.2928497003232	161.206998553833
gene-YBR034C	91.040919490384	73.5071736256193	2244.28132868451	1444.86059874047
gene-YBR035C	1127.55864731794	1070.41468162854	464.114835676966	460.468926720257
gene-snR161	0.674377181410252	1.07309742519152	6.35773747502693	2.57245210458244
gene-TLC1	563.10494647756	754.924038622236	178.016649300754	168.066870832719
gene-YBR036C	2441.91977388652	1726.61375713316	737.497547103124	679.127355609764
gene-YBR037C	44.5088939730766	145.941249826047	54.0407685377289	61.7388505099785
gene-YBR038W	268.40211820128	324.611971120436	28.6098186376212	54.878978231092
gene-YBR039W	5278.35019889804	5088.09144154561	600.806191390045	651.687866494218
gene-YBR040W	0	0.536548712595761	0	0.857484034860813
gene-YBR041W	99.133445667307	104.090450243578	181.195518038267	206.653652401456
gene-YBR042C	15.5106751724358	29.5101791927669	98.5449308629174	114.045376636488
gene-YBR043C	601.544445817945	277.932233124604	368.748773551562	349.853486223212
gene-YBR044C	144.991094003204	130.38133716077	117.618143287998	114.902860671349
gene-tV(UAC)B	0	0.536548712595761	0	0
gene-YBR045C	352.024888696151	130.917885873366	44.5041623251885	41.159233673319
gene-YBR046C	2501.93934303203	1953.57386256117	232.057417838483	272.679923085739
gene-YBR047W	281.889661829485	433.531359777375	79.4717184378366	99.4681480438543
gene-YBR048W	796.439451245508	1202.9422136397	6011.24078263796	6415.6955488286
gene-YBR049C	296.725959820511	376.657196242225	251.130630263564	228.948237307837
gene-YBR050C	3289.61189091921	1474.97241092575	184.374386775781	90.0358236603854
gene-YBR052C	341.909230974998	638.492967988956	34.9675561126481	93.4657597998286
gene-YBR053C	1741.91625958268	1501.79984655554	108.081537075458	112.330408566767
gene-YBR054W	7662.94791236469	2939.75039631218	2524.02177758569	2475.55640864317
gene-YBR055C	74.855867136538	94.9691221294498	416.431804614264	324.986449212248
gene-tL(UAA)B2	0	0	3.17886873751346	0
gene-YBR056W	2509.35749202755	1726.61375713316	158.943436875673	138.912413647452
gene-tQ(UUG)B	0	0	0	0
gene-YBR056W-A	908.386063359609	427.092775226226	79.4717184378366	82.3184673466381
gene-YBR057C	532.083596132689	349.829760612436	435.505017039345	332.703805525996
gene-YBR058C	904.339800271148	567.668537926316	381.464248501616	365.288198850706
gene-YBR058C-A	384.394993403844	376.657196242225	356.033298601508	309.551736584754
gene-YBR059C	1439.12090512948	901.401837160879	171.658911825727	183.501583460214
gene-YBR060C	91.7152966717943	145.404701113451	305.171398801293	287.257151678372
gene-YBR061C	82.948393313461	86.3843427279176	940.945146303986	791.457764176531
gene-YBR062C	607.613840450637	509.721276965973	190.732124250808	192.933907843683
gene-YBR063C	82.2740161320507	58.483809672938	527.692210427235	588.234047914518
gene-YBR065C	125.434155742307	67.0685890744702	432.326148301831	344.708582014047
gene-YBR066C	93.0640510346148	208.717449199751	89.008324650377	92.6082757649678
gene-YBR067C	21725.7352763127	6615.64562630574	1331.94600101814	589.091531949379
gene-YBR068C	4350.40719727754	1234.06203897025	5458.11762231062	3123.81433899794
gene-YBR069C	287.959056462178	159.891516353537	1023.59573347934	580.516691600771
gene-YBR070C	81.5996389506405	202.278864648602	9.53660621254039	17.1496806972163
gene-YBR071W	710.119172024995	770.483951287513	60.3985060127558	77.1735631374732
gene-YBR072W	84418.5355689353	49177.3722529645	4590.28645696944	2803.11530996
gene-YBR072C-A	1.3487543628205	0	0	2.57245210458244
gene-YBR073W	20.2313154423076	31.1198253305542	28.6098186376212	13.719744557773
gene-YBR074W	113.969743658333	126.088947460004	492.724654314587	418.452209012077
gene-YBR076W	192.871873883332	79.4092094641727	9.53660621254039	13.719744557773
gene-YBR077C	476.784667257048	346.610468336862	219.341942888429	173.211775041884
gene-YBR078W	2470.91799268716	4540.81175469793	1811.95518038267	1940.48637089002
gene-YBR079C	735.071127737175	971.153169798328	2851.44525754958	2261.18539992796
gene-YBR080C	142.967962458973	268.274356297881	371.927642289075	306.12180044531
gene-YBR081C	357.419906147434	408.313570285374	244.772892788537	270.964955016017
gene-tR(UCU)B	0	0	0	0
gene-tD(GUC)B	0	0	0	0
gene-YBR082C	798.462582789738	2371.54530967327	2260.17567237207	2023.66232227152
gene-YBR083W	255.588951754485	134.13717814894	114.439274550485	86.6058875209421
gene-YBR084W	78.9021302249995	333.733299234564	1401.88111324344	1307.66315316274
gene-YBR084C-A	1874.7685643205	2254.04114161479	7998.03374358388	8862.95498432136
gene-YBR085W	1.3487543628205	3.21929227557457	25.4309499001077	13.719744557773
gene-YBR085C-A	10717.2021669717	6886.6027261666	1198.43351404258	971.529411497301
gene-YBR086C	663.587146507688	552.645173973634	343.317823651454	349.853486223212
gene-YBR087W	52.6014201499997	215.692582463496	85.8294559128636	121.762732950235
gene-YBR088C	27.6494644378203	240.910371955497	28.6098186376212	65.1687866494218
gene-YBR089C-A	687.864725038457	645.468101252701	57.2196372752424	59.1663984053961
gene-YBR090C	26.3007100749998	17.1695588030644	3.17886873751346	3.42993613944325
gene-YBR091C	20.2313154423076	31.1198253305542	82.6505871753501	107.185504357602
gene-YBR092C	50.5782886057689	118.040716771068	60.3985060127558	66.0262706842826
gene-YBR093C	120.713515472435	92.8229272790667	54.0407685377289	30.8694252549893
gene-YBR094W	165.222409445512	141.648860125281	95.3660621254039	90.0358236603854
gene-YBR095C	212.428812144229	255.933735908178	267.024973951131	274.39489115546
gene-YBR096W	34.3932362519229	90.6767324286837	158.943436875673	240.095529761028
gene-YBR097W	196.918136971794	152.916383089792	34.9675561126481	50.591558056788
gene-YBR098W	82.2740161320507	87.9939888657049	63.5773747502693	55.7364622659529
gene-YBR101C	4384.80043352946	8783.30242519261	616.700535077612	809.464928908608
gene-YBR102C	159.82739199423	172.232136743239	152.585699400646	156.062094344668
gene-YBR103W	314.934143718588	310.12515588035	174.837780563241	167.209386797859
gene-YBR104W	158.478637631409	116.967619345876	387.821985976643	487.050931800942
gene-YBR105C	159.82739199423	149.160542101622	5477.1908347357	3873.25538546629
gene-YBR106W	192.197496701922	757.070233472619	2673.42860824882	2701.07470981156
gene-YBR107C	38.4394993403844	39.7046047320863	101.723799600431	121.762732950235
gene-YBR108W	405.300686027561	307.442412317371	162.122305613187	132.910025403426
gene-YBR109C	1963.11197508524	1771.6838489912	871.010034078689	983.534187985353
gene-YBR110W	173.314935622435	234.471787404348	149.406830663133	137.19744557773
gene-YBR111C	902.991045908327	862.233781141389	216.163074150916	258.102694493105
gene-YBR111W-A	147.688602728845	145.941249826047	197.089861725835	182.644099425353
gene-YBR112C	105.87721748141	172.768685455835	387.821985976643	391.870203931392
gene-YBR114W	114.644120839743	82.6285017397473	1223.86446394268	938.08753413773
gene-YBR115C	452.507088726279	376.120647529629	575.375241489937	517.920357055931
gene-YBR117C	1375.0550728955	604.690399095423	193.910992988321	162.921966623555
gene-YBR118W	5612.16690369612	7652.79428775335	9768.66363037888	9587.52899377875
gene-YBR119W	344.606739700639	295.101791927669	397.358592189183	389.297751826809
gene-YBR120C	242.10140812628	273.103294711243	111.260405812971	112.330408566767
gene-YBR121C	1063.49281508397	1938.01394989589	3255.16158721379	2679.63760894004
gene-YBR122C	190.848742339101	502.746143702228	292.455923851239	340.421161839743
gene-YBR123C	221.195715502563	206.034705636772	139.870224450592	138.912413647452
gene-YBR125C	303.469731634613	213.546387613113	114.439274550485	138.912413647452
gene-YBR126C	4113.02642942113	3013.79411865039	314.708005013833	227.233269238115
gene-YBR126W-A	610.985726357688	682.489962421809	276.561580163671	274.39489115546
gene-YBR127C	4808.3093034551	3375.96449965253	2466.80214031045	2316.06437815906
gene-YBR128C	210.405680599999	141.112311412685	12.7154749500539	30.8694252549893
gene-YBR129C	494.318473973715	232.86214126656	203.447599200862	206.653652401456
gene-YBR130C	60.6939463269227	129.308239735579	228.878549100969	294.97450799212
gene-YBR131W	14.8362979910255	23.0715946416177	152.585699400646	133.767509438287
gene-YBR132C	431.601396102561	295.101791927669	25.4309499001077	33.4418773595717
gene-YBR133C	93.738428216025	95.5056708420455	209.805336675889	249.527854144497
gene-YBR135W	138.921699370512	162.574259916516	241.594024051023	288.114635713233
gene-YBR136W	101.156577211538	85.3112453027261	73.1139809628097	53.1640101613704
gene-YBR137W	493.644096792304	612.73862978436	63.5773747502693	125.192669089679
gene-YBR138C	206.359417511537	162.03771120392	22.2520811625943	18.0071647320771
gene-YBR139W	2223.4215671096	1272.69354627715	123.975880763025	74.6011110328907
gene-YBR140C	1141.72056812756	644.931552540105	178.016649300754	171.496806972163
gene-YBR141C	45.8576483358971	63.8492967988956	435.505017039345	311.266704654475
gene-YBR142W	126.782910105127	129.308239735579	1417.77545693101	1086.43227216865
gene-YBR143C	679.772198861534	1069.34158420335	4157.96030866761	3592.85810606681
gene-YBR144C	3.37188590705126	0	0	1.71496806972163
gene-YBR145W	354.722397421793	664.783854906148	50.8618998002154	57.4514303356745
gene-YBR146W	169.268672533973	559.620307237379	270.203842688644	312.981672724197
